order_item_id,order_id,order_date,customer_id,product_id,category,subcategory,quantity,unit_price,line_subtotal,item_discount_amount,line_total,unit_cost,line_cogs,line_gross_profit
OI2821,O501503,2024-02-03,C100591,P1053,Fashion,Activewear,1,111.6,111.6,13.39,98.21,59.06,59.06,39.15
OI2822,O501503,2024-02-03,C100591,P1026,Home,Decor,1,142.54,142.54,17.1,125.44,76.77,76.77,48.67
OI2823,O501503,2024-02-03,C100591,P1074,Sports,Recovery,1,21.41,21.41,2.57,18.84,15.27,15.27,3.57
OI2824,O501504,2024-06-04,C100591,P1030,Home,Decor,1,20.36,20.36,1.63,18.73,12.23,12.23,6.5
OI2825,O501505,2024-07-22,C100591,P1017,Electronics,Audio,1,161.43,161.43,12.91,148.52,108.89,108.89,39.63
OI2826,O501506,2024-12-12,C100591,P1020,Home,Bedding,1,27.12,27.12,0.0,27.12,14.15,14.15,12.97
OI2827,O501506,2024-12-12,C100591,P1066,Beauty,Skincare,1,59.17,59.17,0.0,59.17,23.03,23.03,36.14
OI2828,O501507,2024-01-30,C100592,P1041,Fashion,Footwear,1,18.05,18.05,1.81,16.24,9.44,9.44,6.8
OI2829,O501507,2024-01-30,C100592,P1070,Beauty,Haircare,1,43.41,43.41,2.17,41.24,17.71,17.71,23.53
OI2830,O501507,2024-01-30,C100592,P1031,Home,Kitchen,3,75.49,226.47,22.65,203.82,44.82,134.46,69.36
OI2831,O501507,2024-01-30,C100592,P1082,Sports,Outdoor,1,22.41,22.41,1.79,20.62,13.3,13.3,7.32
OI2832,O501508,2024-03-17,C100592,P1082,Sports,Outdoor,1,22.14,22.14,2.66,19.48,13.3,13.3,6.18
OI2833,O501508,2024-03-17,C100592,P1019,Home,Bedding,1,118.68,118.68,14.24,104.44,66.45,66.45,37.99
OI2834,O501509,2024-04-17,C100592,P1012,Electronics,Mobile Accessories,1,91.72,91.72,9.17,82.55,61.31,61.31,21.24
OI2835,O501509,2024-04-17,C100592,P1075,Sports,Hydration,1,23.32,23.32,1.17,22.15,12.82,12.82,9.33
OI2836,O501509,2024-04-17,C100592,P1052,Fashion,Outerwear,1,113.15,113.15,9.05,104.1,45.5,45.5,58.6
OI2837,O501510,2025-03-21,C100592,P1048,Fashion,Activewear,2,78.98,157.96,15.8,142.16,38.33,76.66,65.5
OI2838,O501510,2025-03-21,C100592,P1043,Fashion,Activewear,1,136.05,136.05,13.61,122.44,54.23,54.23,68.21
OI2839,O501511,2024-12-15,C100593,P1075,Sports,Hydration,1,24.24,24.24,2.42,21.82,12.82,12.82,9.0
OI2840,O501512,2025-04-13,C100593,P1064,Beauty,Haircare,1,51.79,51.79,0.0,51.79,20.47,20.47,31.32
OI2841,O501513,2024-02-06,C100594,P1026,Home,Decor,1,134.52,134.52,6.73,127.79,76.77,76.77,51.02
OI2842,O501514,2024-06-23,C100594,P1025,Home,Bedding,1,164.88,164.88,8.24,156.64,120.37,120.37,36.27
OI2843,O501514,2024-06-23,C100594,P1051,Fashion,Activewear,1,30.81,30.81,2.46,28.35,13.97,13.97,14.38
OI2844,O501515,2024-11-05,C100594,P1034,Home,Bedding,1,98.43,98.43,0.0,98.43,51.23,51.23,47.2
OI2845,O501516,2024-12-21,C100594,P1006,Electronics,Computer Accessories,1,22.95,22.95,0.0,22.95,14.37,14.37,8.58
OI2846,O501517,2025-05-01,C100594,P1021,Home,Decor,1,32.73,32.73,0.0,32.73,21.95,21.95,10.78
OI2847,O501517,2025-05-01,C100594,P1044,Fashion,Footwear,2,61.66,123.32,0.0,123.32,36.21,72.42,50.9
OI2848,O501517,2025-05-01,C100594,P1082,Sports,Outdoor,1,21.83,21.83,0.0,21.83,13.3,13.3,8.53
OI2849,O501517,2025-05-01,C100594,P1009,Electronics,Wearables,1,141.97,141.97,0.0,141.97,75.62,75.62,66.35
OI2850,O501518,2024-02-13,C100596,P1078,Sports,Outdoor,1,137.1,137.1,10.97,126.13,75.39,75.39,50.74
OI2851,O501518,2024-02-13,C100596,P1010,Electronics,Audio,1,166.5,166.5,16.65,149.85,121.01,121.01,28.84
OI2852,O501519,2024-09-04,C100596,P1001,Electronics,Mobile Accessories,1,31.03,31.03,2.48,28.55,19.28,19.28,9.27
OI2853,O501520,2025-01-14,C100596,P1053,Fashion,Activewear,1,115.29,115.29,5.76,109.53,59.06,59.06,50.47
OI2854,O501521,2025-06-04,C100596,P1075,Sports,Hydration,1,23.27,23.27,1.86,21.41,12.82,12.82,8.59
OI2855,O501522,2025-05-13,C100597,P1007,Electronics,Wearables,1,61.51,61.51,7.38,54.13,41.12,41.12,13.01
OI2856,O501523,2024-03-01,C100599,P1029,Home,Decor,1,131.87,131.87,13.19,118.68,80.99,80.99,37.69
OI2857,O501523,2024-03-01,C100599,P1001,Electronics,Mobile Accessories,3,32.18,96.54,9.65,86.89,19.28,57.84,29.05
OI2858,O501523,2024-03-01,C100599,P1076,Sports,Recovery,1,87.02,87.02,6.96,80.06,60.96,60.96,19.1
OI2859,O501524,2024-03-30,C100599,P1040,Fashion,Activewear,1,60.81,60.81,0.0,60.81,38.98,38.98,21.83
OI2860,O501524,2024-03-30,C100599,P1083,Sports,Outdoor,2,83.33,166.66,0.0,166.66,59.28,118.56,48.1
OI2861,O501524,2024-03-30,C100599,P1014,Electronics,Computer Accessories,1,97.91,97.91,0.0,97.91,69.13,69.13,28.78
OI2862,O501525,2024-05-10,C100599,P1026,Home,Decor,1,143.51,143.51,17.22,126.29,76.77,76.77,49.52
OI2863,O501525,2024-05-10,C100599,P1075,Sports,Hydration,1,23.12,23.12,2.77,20.35,12.82,12.82,7.53
OI2864,O501526,2024-07-20,C100599,P1036,Home,Kitchen,1,45.04,45.04,3.6,41.44,27.15,27.15,14.29
OI2865,O501526,2024-07-20,C100599,P1043,Fashion,Activewear,2,133.96,267.92,21.43,246.49,54.23,108.46,138.03
OI2866,O501526,2024-07-20,C100599,P1065,Beauty,Tools,1,34.9,34.9,2.79,32.11,21.18,21.18,10.93
OI2867,O501527,2024-08-10,C100599,P1041,Fashion,Footwear,2,18.91,37.82,0.0,37.82,9.44,18.88,18.94
OI2868,O501528,2024-02-08,C100600,P1051,Fashion,Activewear,2,31.67,63.34,6.33,57.01,13.97,27.94,29.07
OI2869,O501529,2024-07-04,C100600,P1002,Electronics,Audio,1,74.9,74.9,5.99,68.91,57.07,57.07,11.84
OI2870,O501530,2024-09-12,C100600,P1073,Sports,Hydration,1,51.5,51.5,0.0,51.5,25.06,25.06,26.44
OI2871,O501530,2024-09-12,C100600,P1012,Electronics,Mobile Accessories,1,89.21,89.21,0.0,89.21,61.31,61.31,27.9
OI2872,O501531,2024-12-01,C100600,P1004,Electronics,Audio,1,93.69,93.69,7.5,86.19,72.43,72.43,13.76
OI2873,O501531,2024-12-01,C100600,P1035,Home,Kitchen,1,87.36,87.36,6.99,80.37,60.95,60.95,19.42
OI2874,O501531,2024-12-01,C100600,P1030,Home,Decor,1,21.12,21.12,1.06,20.06,12.23,12.23,7.83
OI2875,O501531,2024-12-01,C100600,P1032,Home,Bedding,1,118.23,118.23,5.91,112.32,83.98,83.98,28.34
OI2876,O501532,2025-01-19,C100600,P1009,Electronics,Wearables,1,140.85,140.85,0.0,140.85,75.62,75.62,65.23
OI2877,O501532,2025-01-19,C100600,P1044,Fashion,Footwear,2,58.35,116.7,0.0,116.7,36.21,72.42,44.28
OI2878,O501533,2025-03-20,C100600,P1004,Electronics,Audio,1,90.67,90.67,0.0,90.67,72.43,72.43,18.24
OI2879,O501533,2025-03-20,C100600,P1069,Beauty,Tools,1,79.43,79.43,3.97,75.46,33.05,33.05,42.41
OI2880,O501534,2025-05-21,C100600,P1028,Home,Storage,2,78.48,156.96,15.7,141.26,46.79,93.58,47.68
OI2881,O501534,2025-05-21,C100600,P1057,Beauty,Haircare,1,63.0,63.0,0.0,63.0,30.02,30.02,32.98
OI2882,O501534,2025-05-21,C100600,P1025,Home,Bedding,2,165.77,331.54,0.0,331.54,120.37,240.74,90.8
OI2883,O501535,2024-03-01,C100601,P1074,Sports,Recovery,1,21.7,21.7,0.0,21.7,15.27,15.27,6.43
OI2884,O501535,2024-03-01,C100601,P1030,Home,Decor,1,20.73,20.73,0.0,20.73,12.23,12.23,8.5
OI2885,O501535,2024-03-01,C100601,P1082,Sports,Outdoor,2,22.19,44.38,0.0,44.38,13.3,26.6,17.78
OI2886,O501535,2024-03-01,C100601,P1013,Electronics,Wearables,1,98.53,98.53,0.0,98.53,53.71,53.71,44.82
OI2887,O501536,2024-04-26,C100601,P1010,Electronics,Audio,1,169.81,169.81,0.0,169.81,121.01,121.01,48.8
OI2888,O501536,2024-04-26,C100601,P1054,Fashion,Activewear,1,34.24,34.24,0.0,34.24,21.8,21.8,12.44
OI2889,O501537,2024-07-27,C100601,P1038,Fashion,Footwear,1,85.92,85.92,6.87,79.05,52.04,52.04,27.01
OI2890,O501538,2024-10-13,C100601,P1062,Beauty,Haircare,1,18.98,18.98,0.95,18.03,10.77,10.77,7.26
OI2891,O501539,2025-02-28,C100601,P1002,Electronics,Audio,1,76.88,76.88,0.0,76.88,57.07,57.07,19.81
OI2892,O501540,2025-05-11,C100601,P1006,Electronics,Computer Accessories,1,22.71,22.71,0.0,22.71,14.37,14.37,8.34
OI2893,O501540,2025-05-11,C100601,P1052,Fashion,Outerwear,1,115.03,115.03,0.0,115.03,45.5,45.5,69.53
OI2894,O501541,2025-01-05,C100602,P1047,Fashion,Outerwear,2,39.97,79.94,6.4,73.54,18.33,36.66,36.88
OI2895,O501542,2025-03-08,C100602,P1041,Fashion,Footwear,1,17.68,17.68,1.77,15.91,9.44,9.44,6.47
OI2896,O501543,2025-04-20,C100602,P1027,Home,Storage,1,141.73,141.73,11.34,130.39,78.86,78.86,51.53
OI2897,O501543,2025-04-20,C100602,P1004,Electronics,Audio,1,92.51,92.51,7.4,85.11,72.43,72.43,12.68
OI2898,O501543,2025-04-20,C100602,P1060,Beauty,Skincare,1,32.65,32.65,3.26,29.39,15.31,15.31,14.08
OI2899,O501544,2024-06-08,C100603,P1036,Home,Kitchen,1,44.78,44.78,0.0,44.78,27.15,27.15,17.63
OI2900,O501544,2024-06-08,C100603,P1030,Home,Decor,1,20.64,20.64,0.0,20.64,12.23,12.23,8.41
OI2901,O501545,2024-10-11,C100603,P1083,Sports,Outdoor,1,85.93,85.93,0.0,85.93,59.28,59.28,26.65
OI2902,O501546,2024-10-24,C100603,P1012,Electronics,Mobile Accessories,1,88.1,88.1,0.0,88.1,61.31,61.31,26.79
OI2903,O501546,2024-10-24,C100603,P1070,Beauty,Haircare,2,43.14,86.28,0.0,86.28,17.71,35.42,50.86
OI2904,O501546,2024-10-24,C100603,P1046,Fashion,Outerwear,1,43.0,43.0,2.15,40.85,24.22,24.22,16.63
OI2905,O501547,2025-01-03,C100603,P1054,Fashion,Activewear,1,34.11,34.11,2.73,31.38,21.8,21.8,9.58
OI2906,O501547,2025-01-03,C100603,P1071,Sports,Hydration,1,38.16,38.16,1.91,36.25,24.03,24.03,12.22
OI2907,O501548,2025-05-19,C100603,P1037,Fashion,Outerwear,1,140.73,140.73,0.0,140.73,69.53,69.53,71.2
OI2908,O501548,2025-05-19,C100603,P1053,Fashion,Activewear,1,112.76,112.76,11.28,101.48,59.06,59.06,42.42
OI2909,O501548,2025-05-19,C100603,P1077,Sports,Outdoor,2,15.35,30.7,0.0,30.7,10.85,21.7,9.0
OI2910,O501549,2025-06-10,C100603,P1014,Electronics,Computer Accessories,2,101.82,203.64,10.18,193.46,69.13,138.26,55.2
OI2911,O501549,2025-06-10,C100603,P1026,Home,Decor,1,138.22,138.22,0.0,138.22,76.77,76.77,61.45
OI2912,O501550,2024-04-23,C100604,P1048,Fashion,Activewear,1,79.0,79.0,0.0,79.0,38.33,38.33,40.67
OI2913,O501550,2024-04-23,C100604,P1049,Fashion,Footwear,1,39.76,39.76,0.0,39.76,22.36,22.36,17.4
OI2914,O501551,2024-12-05,C100604,P1057,Beauty,Haircare,1,63.19,63.19,7.58,55.61,30.02,30.02,25.59
OI2915,O501551,2024-12-05,C100604,P1054,Fashion,Activewear,1,34.96,34.96,4.2,30.76,21.8,21.8,8.96
OI2916,O501552,2024-12-28,C100604,P1014,Electronics,Computer Accessories,3,102.47,307.41,15.37,292.04,69.13,207.39,84.65
OI2917,O501553,2024-12-07,C100605,P1007,Electronics,Wearables,1,59.41,59.41,5.94,53.47,41.12,41.12,12.35
OI2918,O501554,2025-06-12,C100605,P1028,Home,Storage,2,83.2,166.4,0.0,166.4,46.79,93.58,72.82
OI2919,O501554,2025-06-12,C100605,P1087,Sports,Hydration,1,117.69,117.69,0.0,117.69,74.53,74.53,43.16
OI2920,O501555,2024-04-14,C100607,P1006,Electronics,Computer Accessories,2,21.29,42.58,0.0,42.58,14.37,28.74,13.84
OI2921,O501556,2025-02-03,C100607,P1079,Sports,Recovery,1,138.76,138.76,13.88,124.88,73.38,73.38,51.5
OI2922,O501556,2025-02-03,C100607,P1085,Sports,Recovery,1,21.66,21.66,2.17,19.49,10.36,10.36,9.13
OI2923,O501556,2025-02-03,C100607,P1030,Home,Decor,3,19.94,59.82,5.98,53.84,12.23,36.69,17.15
OI2924,O501557,2025-06-08,C100607,P1054,Fashion,Activewear,1,34.35,34.35,3.44,30.91,21.8,21.8,9.11
OI2925,O501557,2025-06-08,C100607,P1044,Fashion,Footwear,1,59.92,59.92,4.79,55.13,36.21,36.21,18.92
OI2926,O501558,2024-03-04,C100608,P1003,Electronics,Wearables,3,30.76,92.28,7.38,84.9,23.12,69.36,15.54
OI2927,O501558,2024-03-04,C100608,P1084,Sports,Outdoor,1,39.72,39.72,3.97,35.75,19.16,19.16,16.59
OI2928,O501559,2024-08-20,C100608,P1028,Home,Storage,1,83.79,83.79,0.0,83.79,46.79,46.79,37.0
OI2929,O501559,2024-08-20,C100608,P1002,Electronics,Audio,1,76.02,76.02,0.0,76.02,57.07,57.07,18.95
OI2930,O501560,2025-05-30,C100608,P1082,Sports,Outdoor,2,21.94,43.88,3.51,40.37,13.3,26.6,13.77
OI2931,O501560,2025-05-30,C100608,P1019,Home,Bedding,1,117.95,117.95,9.44,108.51,66.45,66.45,42.06
OI2932,O501561,2024-01-17,C100609,P1023,Home,Decor,1,137.57,137.57,0.0,137.57,84.41,84.41,53.16
OI2933,O501561,2024-01-17,C100609,P1020,Home,Bedding,1,26.33,26.33,0.0,26.33,14.15,14.15,12.18
OI2934,O501562,2024-03-01,C100609,P1031,Home,Kitchen,1,75.86,75.86,0.0,75.86,44.82,44.82,31.04
OI2935,O501562,2024-03-01,C100609,P1010,Electronics,Audio,1,159.89,159.89,0.0,159.89,121.01,121.01,38.88
OI2936,O501563,2024-09-17,C100609,P1011,Electronics,Computer Accessories,2,46.61,93.22,11.19,82.03,35.51,71.02,11.01
OI2937,O501564,2025-01-06,C100609,P1075,Sports,Hydration,1,24.56,24.56,0.0,24.56,12.82,12.82,11.74
OI2938,O501565,2024-11-21,C100611,P1045,Fashion,Outerwear,1,130.7,130.7,0.0,130.7,68.88,68.88,61.82
OI2939,O501565,2024-11-21,C100611,P1016,Electronics,Mobile Accessories,1,154.93,154.93,0.0,154.93,103.82,103.82,51.11
OI2940,O501566,2024-11-20,C100612,P1009,Electronics,Wearables,1,134.72,134.72,0.0,134.72,75.62,75.62,59.1
OI2941,O501566,2024-11-20,C100612,P1043,Fashion,Activewear,1,135.24,135.24,6.76,128.48,54.23,54.23,74.25
OI2942,O501567,2024-05-30,C100613,P1046,Fashion,Outerwear,3,42.83,128.49,0.0,128.49,24.22,72.66,55.83
OI2943,O501567,2024-05-30,C100613,P1027,Home,Storage,1,137.3,137.3,0.0,137.3,78.86,78.86,58.44
OI2944,O501567,2024-05-30,C100613,P1069,Beauty,Tools,2,79.99,159.98,0.0,159.98,33.05,66.1,93.88
OI2945,O501568,2024-08-07,C100613,P1084,Sports,Outdoor,1,42.39,42.39,0.0,42.39,19.16,19.16,23.23
OI2946,O501568,2024-08-07,C100613,P1035,Home,Kitchen,1,87.66,87.66,0.0,87.66,60.95,60.95,26.71
OI2947,O501568,2024-08-07,C100613,P1075,Sports,Hydration,3,24.57,73.71,0.0,73.71,12.82,38.46,35.25
OI2948,O501568,2024-08-07,C100613,P1034,Home,Bedding,2,97.77,195.54,0.0,195.54,51.23,102.46,93.08
OI2949,O501569,2024-11-15,C100613,P1027,Home,Storage,1,133.68,133.68,13.37,120.31,78.86,78.86,41.45
OI2950,O501570,2025-06-24,C100613,P1050,Fashion,Basics,1,40.49,40.49,4.05,36.44,22.11,22.11,14.33
OI2951,O501570,2025-06-24,C100613,P1012,Electronics,Mobile Accessories,1,92.03,92.03,0.0,92.03,61.31,61.31,30.72
OI2952,O501571,2024-03-07,C100614,P1042,Fashion,Activewear,2,42.84,85.68,10.28,75.4,27.67,55.34,20.06
OI2953,O501571,2024-03-07,C100614,P1002,Electronics,Audio,1,78.08,78.08,9.37,68.71,57.07,57.07,11.64
OI2954,O501571,2024-03-07,C100614,P1051,Fashion,Activewear,3,32.72,98.16,11.78,86.38,13.97,41.91,44.47
OI2955,O501572,2024-07-05,C100614,P1040,Fashion,Activewear,2,60.63,121.26,0.0,121.26,38.98,77.96,43.3
OI2956,O501573,2024-09-01,C100614,P1021,Home,Decor,1,34.38,34.38,4.13,30.25,21.95,21.95,8.3
OI2957,O501574,2024-09-26,C100614,P1055,Beauty,Haircare,1,42.3,42.3,3.38,38.92,18.29,18.29,20.63
OI2958,O501574,2024-09-26,C100614,P1002,Electronics,Audio,1,77.87,77.87,6.23,71.64,57.07,57.07,14.57
OI2959,O501574,2024-09-26,C100614,P1075,Sports,Hydration,1,22.84,22.84,1.83,21.01,12.82,12.82,8.19
OI2960,O501575,2024-12-31,C100614,P1002,Electronics,Audio,1,76.4,76.4,7.64,68.76,57.07,57.07,11.69
OI2961,O501576,2025-06-18,C100614,P1048,Fashion,Activewear,3,78.16,234.48,11.72,222.76,38.33,114.99,107.77
OI2962,O501577,2025-06-29,C100614,P1027,Home,Storage,2,142.32,284.64,0.0,284.64,78.86,157.72,126.92
OI2963,O501578,2024-02-04,C100615,P1001,Electronics,Mobile Accessories,1,32.76,32.76,0.0,32.76,19.28,19.28,13.48
OI2964,O501578,2024-02-04,C100615,P1073,Sports,Hydration,1,52.68,52.68,0.0,52.68,25.06,25.06,27.62
OI2965,O501578,2024-02-04,C100615,P1075,Sports,Hydration,1,23.01,23.01,0.0,23.01,12.82,12.82,10.19
OI2966,O501578,2024-02-04,C100615,P1085,Sports,Recovery,1,21.35,21.35,0.0,21.35,10.36,10.36,10.99
OI2967,O501579,2024-02-24,C100615,P1052,Fashion,Outerwear,1,115.75,115.75,11.58,104.17,45.5,45.5,58.67
OI2968,O501579,2024-02-24,C100615,P1006,Electronics,Computer Accessories,1,21.21,21.21,2.12,19.09,14.37,14.37,4.72
OI2969,O501580,2024-05-05,C100615,P1004,Electronics,Audio,1,91.57,91.57,0.0,91.57,72.43,72.43,19.14
OI2970,O501580,2024-05-05,C100615,P1035,Home,Kitchen,1,91.78,91.78,0.0,91.78,60.95,60.95,30.83
OI2971,O501581,2024-06-17,C100615,P1035,Home,Kitchen,1,89.98,89.98,10.8,79.18,60.95,60.95,18.23
OI2972,O501582,2024-10-31,C100615,P1025,Home,Bedding,1,163.48,163.48,13.08,150.4,120.37,120.37,30.03
OI2973,O501582,2024-10-31,C100615,P1040,Fashion,Activewear,1,59.36,59.36,4.75,54.61,38.98,38.98,15.63
OI2974,O501583,2024-10-11,C100616,P1046,Fashion,Outerwear,1,42.65,42.65,4.26,38.39,24.22,24.22,14.17
OI2975,O501583,2024-10-11,C100616,P1034,Home,Bedding,1,99.31,99.31,9.93,89.38,51.23,51.23,38.15
OI2976,O501584,2025-04-05,C100616,P1057,Beauty,Haircare,1,63.58,63.58,3.18,60.4,30.02,30.02,30.38
OI2977,O501584,2025-04-05,C100616,P1041,Fashion,Footwear,1,18.99,18.99,0.0,18.99,9.44,9.44,9.55
OI2978,O501585,2025-04-17,C100616,P1056,Beauty,Tools,1,24.45,24.45,2.93,21.52,12.28,12.28,9.24
OI2979,O501585,2025-04-17,C100616,P1024,Home,Bedding,1,42.63,42.63,5.12,37.51,21.82,21.82,15.69
OI2980,O501586,2024-01-29,C100617,P1014,Electronics,Computer Accessories,1,95.12,95.12,4.76,90.36,69.13,69.13,21.23
OI2981,O501586,2024-01-29,C100617,P1087,Sports,Hydration,2,114.32,228.64,18.29,210.35,74.53,149.06,61.29
OI2982,O501587,2024-06-20,C100617,P1001,Electronics,Mobile Accessories,1,32.35,32.35,0.0,32.35,19.28,19.28,13.07
OI2983,O501588,2024-12-18,C100617,P1021,Home,Decor,1,32.74,32.74,3.27,29.47,21.95,21.95,7.52
OI2984,O501588,2024-12-18,C100617,P1048,Fashion,Activewear,2,80.1,160.2,16.02,144.18,38.33,76.66,67.52
OI2985,O501588,2024-12-18,C100617,P1020,Home,Bedding,1,27.07,27.07,2.71,24.36,14.15,14.15,10.21
OI2986,O501588,2024-12-18,C100617,P1038,Fashion,Footwear,1,82.51,82.51,8.25,74.26,52.04,52.04,22.22
OI2987,O501589,2025-03-23,C100617,P1069,Beauty,Tools,1,81.67,81.67,4.08,77.59,33.05,33.05,44.54
OI2988,O501590,2025-05-22,C100617,P1052,Fashion,Outerwear,1,108.7,108.7,13.04,95.66,45.5,45.5,50.16
OI2989,O501591,2025-05-27,C100617,P1080,Sports,Recovery,1,28.48,28.48,2.28,26.2,18.03,18.03,8.17
OI2990,O501592,2024-04-18,C100618,P1075,Sports,Hydration,1,22.75,22.75,2.27,20.48,12.82,12.82,7.66
OI2991,O501592,2024-04-18,C100618,P1031,Home,Kitchen,2,78.73,157.46,15.75,141.71,44.82,89.64,52.07
OI2992,O501592,2024-04-18,C100618,P1068,Beauty,Skincare,1,59.77,59.77,5.98,53.79,25.09,25.09,28.7
OI2993,O501593,2024-06-06,C100618,P1073,Sports,Hydration,1,54.28,54.28,0.0,54.28,25.06,25.06,29.22
OI2994,O501593,2024-06-06,C100618,P1033,Home,Bedding,1,104.69,104.69,0.0,104.69,73.21,73.21,31.48
OI2995,O501594,2024-06-13,C100618,P1009,Electronics,Wearables,2,131.69,263.38,13.17,250.21,75.62,151.24,98.97
OI2996,O501595,2024-08-02,C100618,P1002,Electronics,Audio,1,79.64,79.64,6.37,73.27,57.07,57.07,16.2
OI2997,O501596,2024-08-23,C100618,P1040,Fashion,Activewear,2,60.1,120.2,12.02,108.18,38.98,77.96,30.22
OI2998,O501596,2024-08-23,C100618,P1072,Sports,Outdoor,1,158.37,158.37,7.92,150.45,98.34,98.34,52.11
OI2999,O501597,2024-08-28,C100618,P1028,Home,Storage,1,77.86,77.86,0.0,77.86,46.79,46.79,31.07
OI3000,O501598,2024-11-26,C100619,P1002,Electronics,Audio,1,74.7,74.7,0.0,74.7,57.07,57.07,17.63
OI3001,O501599,2025-04-04,C100619,P1015,Electronics,Audio,1,150.26,150.26,0.0,150.26,107.4,107.4,42.86
OI3002,O501599,2025-04-04,C100619,P1075,Sports,Hydration,1,23.02,23.02,0.0,23.02,12.82,12.82,10.2
OI3003,O501599,2025-04-04,C100619,P1076,Sports,Recovery,1,84.14,84.14,0.0,84.14,60.96,60.96,23.18
OI3004,O501600,2024-05-21,C100620,P1071,Sports,Hydration,1,36.69,36.69,2.94,33.75,24.03,24.03,9.72
OI3005,O501601,2024-06-07,C100620,P1040,Fashion,Activewear,2,63.22,126.44,0.0,126.44,38.98,77.96,48.48
OI3006,O501601,2024-06-07,C100620,P1079,Sports,Recovery,1,143.74,143.74,0.0,143.74,73.38,73.38,70.36
OI3007,O501601,2024-06-07,C100620,P1008,Electronics,Audio,1,105.84,105.84,10.58,95.26,81.75,81.75,13.51
OI3008,O501602,2024-11-05,C100620,P1003,Electronics,Wearables,2,30.26,60.52,6.05,54.47,23.12,46.24,8.23
OI3009,O501602,2024-11-05,C100620,P1034,Home,Bedding,3,100.82,302.46,30.25,272.21,51.23,153.69,118.52
OI3010,O501603,2024-12-26,C100620,P1021,Home,Decor,3,33.14,99.42,4.97,94.45,21.95,65.85,28.6
OI3011,O501603,2024-12-26,C100620,P1068,Beauty,Skincare,1,60.08,60.08,4.81,55.27,25.09,25.09,30.18
OI3012,O501603,2024-12-26,C100620,P1069,Beauty,Tools,1,79.53,79.53,6.36,73.17,33.05,33.05,40.12
OI3013,O501604,2024-05-05,C100621,P1058,Beauty,Tools,1,17.94,17.94,0.0,17.94,6.75,6.75,11.19
OI3014,O501605,2024-06-12,C100621,P1054,Fashion,Activewear,2,34.86,69.72,0.0,69.72,21.8,43.6,26.12
OI3015,O501605,2024-06-12,C100621,P1060,Beauty,Skincare,1,32.84,32.84,1.64,31.2,15.31,15.31,15.89
OI3016,O501605,2024-06-12,C100621,P1066,Beauty,Skincare,1,62.01,62.01,6.2,55.81,23.03,23.03,32.78
OI3017,O501606,2024-06-27,C100621,P1084,Sports,Outdoor,1,42.35,42.35,4.24,38.11,19.16,19.16,18.95
OI3018,O501607,2024-04-02,C100622,P1003,Electronics,Wearables,1,30.23,30.23,0.0,30.23,23.12,23.12,7.11
OI3019,O501608,2024-04-03,C100622,P1043,Fashion,Activewear,1,141.63,141.63,0.0,141.63,54.23,54.23,87.4
OI3020,O501608,2024-04-03,C100622,P1075,Sports,Hydration,1,24.16,24.16,0.0,24.16,12.82,12.82,11.34
OI3021,O501609,2025-01-21,C100622,P1088,Sports,Hydration,2,96.37,192.74,0.0,192.74,61.57,123.14,69.6
OI3022,O501609,2025-01-21,C100622,P1046,Fashion,Outerwear,1,44.3,44.3,0.0,44.3,24.22,24.22,20.08
OI3023,O501609,2025-01-21,C100622,P1081,Sports,Hydration,2,92.39,184.78,0.0,184.78,43.31,86.62,98.16
OI3024,O501610,2025-06-23,C100623,P1006,Electronics,Computer Accessories,1,22.82,22.82,2.74,20.08,14.37,14.37,5.71
OI3025,O501610,2025-06-23,C100623,P1046,Fashion,Outerwear,1,44.27,44.27,5.31,38.96,24.22,24.22,14.74
OI3026,O501610,2025-06-23,C100623,P1043,Fashion,Activewear,1,141.68,141.68,17.0,124.68,54.23,54.23,70.45
OI3027,O501611,2024-09-07,C100624,P1002,Electronics,Audio,1,80.11,80.11,6.41,73.7,57.07,57.07,16.63
OI3028,O501611,2024-09-07,C100624,P1080,Sports,Recovery,2,28.93,57.86,4.63,53.23,18.03,36.06,17.17
OI3029,O501611,2024-09-07,C100624,P1084,Sports,Outdoor,1,42.92,42.92,4.29,38.63,19.16,19.16,19.47
OI3030,O501612,2024-11-10,C100624,P1041,Fashion,Footwear,1,17.71,17.71,1.77,15.94,9.44,9.44,6.5
OI3031,O501613,2024-12-17,C100624,P1029,Home,Decor,1,129.23,129.23,0.0,129.23,80.99,80.99,48.24
OI3032,O501614,2025-06-22,C100624,P1026,Home,Decor,2,137.38,274.76,21.98,252.78,76.77,153.54,99.24
OI3033,O501615,2024-02-06,C100625,P1045,Fashion,Outerwear,1,130.9,130.9,0.0,130.9,68.88,68.88,62.02
OI3034,O501616,2024-05-30,C100625,P1012,Electronics,Mobile Accessories,1,89.66,89.66,7.17,82.49,61.31,61.31,21.18
OI3035,O501616,2024-05-30,C100625,P1041,Fashion,Footwear,1,18.98,18.98,1.52,17.46,9.44,9.44,8.02
OI3036,O501617,2024-07-27,C100625,P1013,Electronics,Wearables,2,97.06,194.12,15.53,178.59,53.71,107.42,71.17
OI3037,O501618,2025-04-11,C100625,P1085,Sports,Recovery,1,21.2,21.2,0.0,21.2,10.36,10.36,10.84
OI3038,O501618,2025-04-11,C100625,P1054,Fashion,Activewear,1,33.62,33.62,0.0,33.62,21.8,21.8,11.82
