customer_id,signup_date,acquisition_channel,preferred_device,loyalty_tier,country,state_code,state,city,region
C100864,2024-09-10,Email,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C100865,2024-01-31,Meta Ads,Desktop,Standard,United States,GA,Georgia,Atlanta,South
C100866,2025-01-28,Meta Ads,Mobile,Standard,United States,TX,Texas,Austin,South
C100867,2023-10-23,Referral,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C100868,2023-03-30,Meta Ads,Mobile,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C100869,2025-04-25,Paid Search,Desktop,Standard,United States,FL,Florida,Jacksonville,South
C100870,2023-06-02,Meta Ads,Desktop,Standard,United States,CO,Colorado,Denver,West
C100871,2024-11-14,Meta Ads,Mobile,Standard,United States,NY,New York,New York,Northeast
C100872,2023-08-01,Affiliate,Mobile,Standard,United States,TX,Texas,Austin,South
C100873,2023-10-08,Organic Search,Desktop,Standard,United States,FL,Florida,Miami,South
C100874,2023-07-10,Email,Mobile,Standard,United States,FL,Florida,Miami,South
C100875,2024-08-11,Organic Search,Desktop,Standard,United States,FL,Florida,Miami,South
C100876,2024-05-09,Organic Search,Desktop,Standard,United States,WA,Washington,Tacoma,West
C100877,2025-01-02,Meta Ads,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C100878,2023-01-25,Organic Search,Mobile,Standard,United States,CA,California,San Diego,West
C100879,2025-03-11,Referral,Desktop,Standard,United States,CA,California,San Diego,West
C100880,2023-09-11,Referral,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C100881,2023-10-02,Paid Search,Mobile,Silver,United States,NY,New York,New York,Northeast
C100882,2024-08-29,Meta Ads,Desktop,Standard,United States,FL,Florida,Miami,South
C100883,2023-04-15,Influencer,Desktop,Standard,United States,WA,Washington,Bellevue,West
C100884,2023-07-20,Paid Search,Desktop,Standard,United States,OH,Ohio,Columbus,Midwest
C100885,2023-05-04,Referral,Mobile,Standard,United States,NY,New York,New York,Northeast
C100886,2025-05-23,Meta Ads,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100887,2024-04-17,Paid Search,Mobile,Standard,United States,CO,Colorado,Denver,West
C100888,2023-02-02,Paid Search,Mobile,Silver,United States,MA,Massachusetts,Cambridge,Northeast
C100889,2024-07-02,Paid Search,Mobile,Standard,United States,CO,Colorado,Denver,West
C100890,2023-04-20,Paid Search,Mobile,Standard,United States,FL,Florida,Tampa,South
C100891,2024-02-09,Referral,Mobile,Silver,United States,CO,Colorado,Denver,West
C100892,2023-09-23,Influencer,Mobile,Standard,United States,TX,Texas,Houston,South
C100893,2023-01-01,Paid Search,Mobile,Silver,United States,GA,Georgia,Atlanta,South
C100894,2023-02-20,Direct,Tablet,Standard,United States,NY,New York,Rochester,Northeast
C100895,2023-01-07,Referral,Mobile,Silver,United States,TX,Texas,San Antonio,South
C100896,2023-07-05,Organic Search,Desktop,Silver,United States,TX,Texas,Austin,South
C100897,2025-05-15,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C100898,2023-10-15,Organic Search,Mobile,Standard,United States,CO,Colorado,Boulder,West
C100899,2025-01-17,Organic Search,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C100900,2023-05-12,Meta Ads,Mobile,Silver,United States,NY,New York,Buffalo,Northeast
C100901,2024-11-28,Referral,Tablet,Standard,United States,GA,Georgia,Atlanta,South
C100902,2025-05-23,Referral,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C100903,2023-09-16,Paid Search,Desktop,Standard,United States,MA,Massachusetts,Boston,Northeast
C100904,2024-09-03,Email,Mobile,Standard,United States,CA,California,San Diego,West
C100905,2023-06-25,Organic Search,Desktop,Silver,United States,NY,New York,New York,Northeast
C100906,2024-11-19,Direct,Tablet,Standard,United States,NY,New York,Buffalo,Northeast
C100907,2024-12-31,Influencer,Desktop,Standard,United States,GA,Georgia,Atlanta,South
C100908,2025-04-26,Referral,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C100909,2023-08-13,Organic Search,Desktop,Standard,United States,WA,Washington,Seattle,West
C100910,2024-01-23,Organic Search,Mobile,Silver,United States,MA,Massachusetts,Cambridge,Northeast
C100911,2024-06-25,Meta Ads,Mobile,Standard,United States,CA,California,San Jose,West
C100912,2024-11-11,Meta Ads,Tablet,Standard,United States,IL,Illinois,Chicago,Midwest
C100913,2024-04-16,Organic Search,Mobile,Standard,United States,CA,California,San Jose,West
C100914,2024-06-23,Affiliate,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C100915,2023-04-02,Meta Ads,Desktop,Silver,United States,NY,New York,Rochester,Northeast
C100916,2023-10-31,Paid Search,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C100917,2024-04-13,Affiliate,Mobile,Standard,United States,OR,Oregon,Salem,West
C100918,2024-07-31,Paid Search,Tablet,Standard,United States,TX,Texas,Houston,South
C100919,2024-11-09,Organic Search,Mobile,Standard,United States,CA,California,San Diego,West
C100920,2023-01-27,Direct,Mobile,Standard,United States,NJ,New Jersey,Newark,Northeast
C100921,2023-09-21,Affiliate,Mobile,Standard,United States,CA,California,Sacramento,West
C100922,2023-04-26,Direct,Desktop,Standard,United States,OR,Oregon,Portland,West
C100923,2023-12-28,Organic Search,Mobile,Silver,United States,MI,Michigan,Detroit,Midwest
C100924,2025-02-22,Organic Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C100925,2024-08-26,Organic Search,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C100926,2023-12-17,Meta Ads,Mobile,Silver,United States,WA,Washington,Bellevue,West
C100927,2025-02-24,Referral,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C100928,2025-05-17,Paid Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C100929,2025-03-01,Direct,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C100930,2023-10-31,Referral,Tablet,Silver,United States,TX,Texas,Dallas,South
C100931,2024-11-22,Paid Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C100932,2023-03-15,Meta Ads,Mobile,Standard,United States,TX,Texas,Houston,South
C100933,2023-10-21,Referral,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C100934,2023-04-08,Email,Desktop,Silver,United States,CA,California,San Francisco,West
C100935,2023-09-07,Paid Search,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C100936,2023-04-29,Direct,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C100937,2024-12-06,Influencer,Desktop,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C100938,2024-07-10,Direct,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C100939,2025-05-03,Meta Ads,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C100940,2023-08-17,Email,Mobile,Standard,United States,NJ,New Jersey,Newark,Northeast
C100941,2025-01-16,Paid Search,Desktop,Standard,United States,CA,California,San Francisco,West
C100942,2023-07-20,Organic Search,Desktop,Standard,United States,TX,Texas,Dallas,South
C100943,2023-12-08,Influencer,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100944,2023-04-17,Influencer,Mobile,Standard,United States,TX,Texas,Dallas,South
C100945,2023-10-29,Meta Ads,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C100946,2023-11-07,Organic Search,Desktop,Silver,United States,CA,California,Sacramento,West
C100947,2025-05-10,Meta Ads,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C100948,2024-01-03,Organic Search,Desktop,Silver,United States,IL,Illinois,Chicago,Midwest
C100949,2024-10-20,Direct,Mobile,Standard,United States,CA,California,San Diego,West
C100950,2023-07-20,Organic Search,Tablet,Silver,United States,CA,California,Los Angeles,West
C100951,2023-04-27,Email,Desktop,Standard,United States,MA,Massachusetts,Boston,Northeast
C100952,2024-05-18,Meta Ads,Mobile,Standard,United States,WA,Washington,Seattle,West
C100953,2024-11-20,Organic Search,Desktop,Standard,United States,FL,Florida,Miami,South
C100954,2025-03-20,Meta Ads,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C100955,2024-09-08,Direct,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100956,2023-12-07,Meta Ads,Desktop,Silver,United States,CA,California,San Diego,West
C100957,2023-11-17,Direct,Desktop,Standard,United States,WA,Washington,Bellevue,West
C100958,2023-08-09,Referral,Tablet,Silver,United States,FL,Florida,Miami,South
C100959,2024-10-10,Organic Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C100960,2023-09-01,Direct,Mobile,Silver,United States,NJ,New Jersey,Newark,Northeast
C100961,2023-07-10,Email,Mobile,Silver,United States,FL,Florida,Orlando,South
C100962,2023-11-17,Direct,Mobile,Silver,United States,CA,California,Los Angeles,West
C100963,2024-04-06,Organic Search,Desktop,Standard,United States,GA,Georgia,Atlanta,South
C100964,2023-10-22,Referral,Mobile,Standard,United States,TX,Texas,Austin,South
C100965,2023-11-12,Direct,Mobile,Silver,United States,TX,Texas,Austin,South
C100966,2025-01-18,Paid Search,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C100967,2023-09-11,Affiliate,Mobile,Standard,United States,TX,Texas,Houston,South
C100968,2025-04-15,Paid Search,Desktop,Standard,United States,WA,Washington,Seattle,West
C100969,2025-01-07,Meta Ads,Desktop,Standard,United States,FL,Florida,Miami,South
C100970,2024-07-03,Referral,Desktop,Standard,United States,TX,Texas,San Antonio,South
C100971,2024-07-12,Email,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C100972,2023-11-28,Email,Mobile,Silver,United States,CA,California,San Diego,West
C100973,2024-11-11,Organic Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C100974,2024-01-11,Meta Ads,Mobile,Silver,United States,TX,Texas,Dallas,South
C100975,2023-02-09,Organic Search,Desktop,Silver,United States,IL,Illinois,Chicago,Midwest
C100976,2024-12-06,Influencer,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C100977,2024-06-16,Paid Search,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C100978,2023-03-31,Paid Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C100979,2024-07-01,Organic Search,Mobile,Standard,United States,CA,California,San Jose,West
C100980,2024-11-10,Referral,Mobile,Standard,United States,CA,California,San Francisco,West
C100981,2023-12-16,Direct,Mobile,Standard,United States,NJ,New Jersey,Newark,Northeast
C100982,2023-10-18,Organic Search,Mobile,Silver,United States,TX,Texas,Dallas,South
C100983,2023-08-10,Organic Search,Mobile,Standard,United States,FL,Florida,Miami,South
C100984,2023-06-29,Referral,Desktop,Standard,United States,WA,Washington,Bellevue,West
C100985,2023-04-20,Paid Search,Mobile,Silver,United States,OH,Ohio,Columbus,Midwest
C100986,2025-05-05,Direct,Mobile,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C100987,2023-01-24,Meta Ads,Desktop,Silver,United States,GA,Georgia,Savannah,South
C100988,2024-05-18,Paid Search,Mobile,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C100989,2024-06-06,Affiliate,Mobile,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C100990,2023-07-15,Meta Ads,Mobile,Silver,United States,OH,Ohio,Cleveland,Midwest
C100991,2024-05-22,Organic Search,Desktop,Standard,United States,FL,Florida,Miami,South
C100992,2025-05-07,Direct,Mobile,Standard,United States,GA,Georgia,Savannah,South
C100993,2024-10-13,Direct,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C100994,2025-03-06,Paid Search,Mobile,Standard,United States,TX,Texas,Houston,South
C100995,2025-04-11,Organic Search,Mobile,Standard,United States,CO,Colorado,Denver,West
C100996,2023-02-28,Organic Search,Mobile,Silver,United States,NY,New York,Rochester,Northeast
C100997,2023-10-14,Email,Desktop,Silver,United States,NY,New York,Buffalo,Northeast
C100998,2024-05-11,Organic Search,Desktop,Standard,United States,GA,Georgia,Savannah,South
C100999,2024-03-08,Direct,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C101000,2023-06-13,Referral,Mobile,Standard,United States,CA,California,San Jose,West
C101001,2025-01-30,Email,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C101002,2024-07-07,Direct,Tablet,Standard,United States,CA,California,Los Angeles,West
C101003,2025-05-25,Organic Search,Desktop,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C101004,2024-05-24,Email,Mobile,Standard,United States,NJ,New Jersey,Newark,Northeast
C101005,2023-08-10,Organic Search,Desktop,Standard,United States,OR,Oregon,Salem,West
C101006,2023-01-03,Referral,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C101007,2024-09-08,Paid Search,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C101008,2023-08-23,Influencer,Mobile,Standard,United States,WA,Washington,Tacoma,West
C101009,2023-07-26,Influencer,Desktop,Standard,United States,AZ,Arizona,Phoenix,West
C101010,2023-01-21,Influencer,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C101011,2024-12-05,Meta Ads,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C101012,2024-11-02,Organic Search,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C101013,2025-02-19,Organic Search,Desktop,Standard,United States,TX,Texas,Houston,South
C101014,2025-01-29,Organic Search,Desktop,Standard,United States,CA,California,San Diego,West
C101015,2023-07-10,Meta Ads,Mobile,Silver,United States,FL,Florida,Jacksonville,South
C101016,2023-08-12,Email,Mobile,Silver,United States,IL,Illinois,Chicago,Midwest
C101017,2023-10-28,Influencer,Mobile,Silver,United States,GA,Georgia,Atlanta,South
C101018,2024-04-07,Paid Search,Mobile,Standard,United States,OH,Ohio,Cleveland,Midwest
C101019,2023-07-04,Organic Search,Mobile,Standard,United States,TX,Texas,Austin,South
C101020,2024-08-24,Referral,Desktop,Standard,United States,CA,California,Los Angeles,West
C101021,2023-06-06,Organic Search,Desktop,Standard,United States,CA,California,San Jose,West
C101022,2023-07-08,Paid Search,Mobile,Silver,United States,TX,Texas,San Antonio,South
C101023,2024-12-11,Meta Ads,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C101024,2023-02-19,Email,Mobile,Silver,United States,WA,Washington,Tacoma,West
C101025,2024-03-31,Paid Search,Mobile,Silver,United States,CO,Colorado,Denver,West
C101026,2025-05-15,Direct,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C101027,2025-04-11,Affiliate,Mobile,Standard,United States,OR,Oregon,Salem,West
C101028,2025-02-12,Organic Search,Mobile,Standard,United States,AZ,Arizona,Tempe,West
C101029,2024-03-28,Referral,Desktop,Silver,United States,NY,New York,Rochester,Northeast
C101030,2023-05-11,Direct,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C101031,2023-12-05,Paid Search,Desktop,Silver,United States,AZ,Arizona,Tempe,West
C101032,2023-11-13,Meta Ads,Desktop,Standard,United States,TX,Texas,Dallas,South
C101033,2023-01-07,Organic Search,Mobile,Silver,United States,MA,Massachusetts,Boston,Northeast
C101034,2023-01-23,Meta Ads,Tablet,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C101035,2024-12-22,Organic Search,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C101036,2024-09-04,Direct,Desktop,Standard,United States,CA,California,Los Angeles,West
C101037,2024-02-01,Direct,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C101038,2023-06-20,Meta Ads,Desktop,Standard,United States,FL,Florida,Jacksonville,South
C101039,2024-01-02,Email,Desktop,Standard,United States,CA,California,Sacramento,West
C101040,2025-02-11,Organic Search,Mobile,Standard,United States,CO,Colorado,Denver,West
C101041,2023-10-28,Referral,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C101042,2023-04-30,Paid Search,Mobile,Silver,United States,NC,North Carolina,Raleigh,South
C101043,2025-02-08,Paid Search,Mobile,Standard,United States,OR,Oregon,Portland,West
C101044,2024-07-31,Affiliate,Desktop,Standard,United States,NY,New York,Buffalo,Northeast
C101045,2023-11-21,Paid Search,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C101046,2025-05-14,Direct,Tablet,Standard,United States,WA,Washington,Bellevue,West
C101047,2024-01-15,Direct,Desktop,Silver,United States,TX,Texas,Austin,South
C101048,2024-03-30,Email,Mobile,Standard,United States,WA,Washington,Tacoma,West
C101049,2024-09-30,Email,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C101050,2025-03-27,Meta Ads,Mobile,Standard,United States,WA,Washington,Tacoma,West
C101051,2024-04-10,Influencer,Mobile,Standard,United States,CA,California,San Diego,West
C101052,2024-12-08,Direct,Mobile,Standard,United States,CA,California,San Jose,West
C101053,2023-03-27,Organic Search,Tablet,Silver,United States,TX,Texas,Houston,South
C101054,2024-08-24,Affiliate,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C101055,2023-07-17,Email,Mobile,Standard,United States,CA,California,Sacramento,West
C101056,2023-02-26,Affiliate,Mobile,Silver,United States,TX,Texas,Dallas,South
C101057,2024-03-20,Email,Desktop,Silver,United States,NC,North Carolina,Raleigh,South
C101058,2024-12-08,Paid Search,Mobile,Standard,United States,CA,California,San Diego,West
C101059,2023-10-11,Paid Search,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C101060,2023-08-07,Organic Search,Desktop,Standard,United States,FL,Florida,Orlando,South
C101061,2024-02-10,Meta Ads,Mobile,Silver,United States,TX,Texas,Austin,South
C101062,2023-03-02,Direct,Desktop,Silver,United States,TX,Texas,Houston,South
C101063,2023-03-01,Referral,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C101064,2024-04-02,Paid Search,Desktop,Silver,United States,CA,California,Sacramento,West
